datetime,PM2.5,PM10,O3,CO,Temperature,Humidity,hour,dayofweek,month
2022-01-31 13:00:00,16.3333333333333,17.3333333333333,78.8333333333333,405.75,22.8516666666667,22.7533333333333,13,0,1
2022-01-31 14:00:00,25.48,26.8933333333333,44.28,407.946666666667,24.9106666666667,19.6261333333333,14,0,1
2022-01-31 15:00:00,26.7010582010582,28.3439153439153,39.462962962963,405.02380952381,25.4439153439154,19.0028306878307,15,0,1
2022-01-31 16:00:00,32.1666666666667,34.1666666666667,33.9166666666667,399.416666666667,23.1525,22.0966666666667,16,0,1
2022-01-31 17:00:00,37.5,39.5,37.6666666666667,388.833333333333,19.7125,28.3766666666667,17,0,1
2022-01-31 18:00:00,23.6666666666667,25.1666666666667,39.0,388.75,17.965,31.5216666666667,18,0,1
2022-01-31 19:00:00,9.18181818181818,10.1818181818182,36.5454545454545,395.636363636364,16.6572727272727,34.8454545454545,19,0,1
2022-01-31 20:00:00,9.66666666666667,10.6666666666667,36.0,421.666666666667,15.515,37.8241666666667,20,0,1
2022-01-31 21:00:00,14.9166666666667,16.0,32.25,395.583333333333,14.7166666666667,41.245,21,0,1
2022-01-31 22:00:00,23.6666666666667,25.3333333333333,29.0833333333333,452.666666666667,13.5925,45.4941666666667,22,0,1
2022-01-31 23:00:00,18.75,19.75,28.0833333333333,418.916666666667,12.8333333333333,45.0175,23,0,1
2022-02-01 00:00:00,18.4444444444444,19.4444444444444,29.2222222222222,378.0,12.8188888888889,43.7533333333333,0,1,2
2022-02-01 01:00:00,30.6,32.3,29.0,369.4,12.242,41.531,1,1,2
2022-02-01 02:00:00,10.8181818181818,11.9090909090909,23.7272727272727,363.181818181818,12.8754545454545,38.8781818181818,2,1,2
2022-02-01 05:00:00,17.1666666666667,18.3333333333333,25.6666666666667,437.166666666667,10.7716666666667,45.4233333333333,5,1,2
2022-02-01 06:00:00,17.125,18.25,28.625,455.625,10.5375,47.3325,6,1,2
2022-02-01 07:00:00,14.0,15.0,30.0,495.5,10.915,48.1075,7,1,2
2022-02-01 08:00:00,10.0,11.0,22.5,421.25,13.14625,40.7825,8,1,2
2022-02-01 09:00:00,10.0833333333333,11.0833333333333,19.75,394.833333333333,15.8283333333333,29.1775,9,1,2
2022-02-01 11:00:00,26.4166666666667,27.8333333333333,19.75,401.25,20.7633333333333,22.3333333333333,11,1,2
2022-02-01 12:00:00,32.5833333333333,34.1666666666667,21.25,386.583333333333,20.8241666666667,22.265,12,1,2
2022-02-01 13:00:00,19.0833333333333,20.3333333333333,21.75,391.666666666667,23.25,19.1266666666667,13,1,2
2022-02-01 14:00:00,36.1538461538462,37.6923076923077,20.9230769230769,392.384615384615,24.8861538461538,17.4907692307692,14,1,2
2022-02-01 15:00:00,51.6666666666667,53.5,21.6666666666667,394.25,25.7658333333333,15.8991666666667,15,1,2
2022-02-01 16:00:00,56.8333333333333,58.75,24.5,392.916666666667,23.7966666666667,16.8941666666667,16,1,2
2022-02-01 17:00:00,31.3636363636364,32.9090909090909,39.8181818181818,391.727272727273,20.9581818181818,22.2509090909091,17,1,2
2022-02-01 18:00:00,25.2,26.7,46.9,407.6,18.886,30.007,18,1,2
2022-02-01 19:00:00,28.125,30.125,41.625,413.125,17.2325,35.22125,19,1,2
2022-02-01 20:00:00,26.5,28.5,34.5833333333333,392.0,15.9625,38.3583333333333,20,1,2
2022-02-01 21:00:00,26.8333333333333,28.8333333333333,30.8333333333333,384.75,15.0825,40.3825,21,1,2
2022-02-01 22:00:00,27.4166666666667,29.4166666666667,30.75,380.666666666667,14.4108333333333,42.8083333333333,22,1,2
2022-02-01 23:00:00,32.8333333333333,34.8333333333333,28.0833333333333,390.083333333333,13.9941666666667,43.4058333333333,23,1,2
2022-02-02 00:00:00,34.5833333333333,36.5833333333333,27.75,396.0,12.6658333333333,48.5741666666667,0,2,2
2022-02-02 01:00:00,20.5833333333333,21.8333333333333,28.25,401.833333333333,11.7025,50.3008333333333,1,2,2
2022-02-02 02:00:00,18.75,19.9166666666667,24.9166666666667,382.916666666667,11.8125,49.9383333333333,2,2,2
2022-02-02 03:00:00,24.0833333333333,25.6666666666667,25.3333333333333,419.5,10.955,52.91,3,2,2
2022-02-02 04:00:00,25.8333333333333,27.5833333333333,26.8333333333333,415.416666666667,10.6083333333333,53.385,4,2,2
2022-02-02 05:00:00,19.1818181818182,20.6363636363636,29.8181818181818,466.909090909091,10.3454545454545,54.0754545454545,5,2,2
2022-02-02 06:00:00,13.3333333333333,14.3333333333333,27.5833333333333,528.833333333333,10.1333333333333,55.2308333333333,6,2,2
2022-02-02 08:00:00,11.3333333333333,12.3333333333333,25.0,461.333333333333,13.2,48.7566666666667,8,2,2
2022-02-02 09:00:00,14.0,15.0,25.6666666666667,453.0,15.265,43.2766666666667,9,2,2
2022-02-02 10:00:00,12.0,13.0,31.5,436.6,17.43,37.03,10,2,2
2022-02-02 11:00:00,15.5,16.6,24.8,426.0,21.183,26.257,11,2,2
2022-02-02 13:00:00,11.3333333333333,12.3333333333333,25.9166666666667,408.5,24.5983333333333,16.1116666666667,13,2,2
2022-02-02 14:00:00,13.5833333333333,14.5833333333333,40.25,408.666666666667,25.6183333333333,18.4041666666667,14,2,2
2022-02-02 15:00:00,17.3333333333333,18.3333333333333,48.0,407.25,25.6333333333333,22.6333333333333,15,2,2
2022-02-02 16:00:00,47.8461538461538,49.3846153846154,45.6153846153846,406.307692307692,24.0038461538462,24.7407692307692,16,2,2
2022-02-02 17:00:00,71.8333333333333,73.8333333333333,48.75,394.166666666667,20.8791666666667,31.68,17,2,2
2022-02-02 18:00:00,61.3333333333333,63.1666666666667,51.9166666666667,402.583333333333,18.5775,37.5608333333333,18,2,2
2022-02-02 19:00:00,18.6666666666667,19.6666666666667,47.75,417.583333333333,17.1233333333333,42.6241666666667,19,2,2
2022-02-02 20:00:00,18.8333333333333,19.8333333333333,42.0833333333333,396.0,15.79,47.7066666666667,20,2,2
2022-02-02 21:00:00,19.75,20.75,38.3333333333333,388.083333333333,14.9858333333333,50.3575,21,2,2
2022-02-02 22:00:00,20.75,21.75,35.5833333333333,382.416666666667,14.5241666666667,49.6425,22,2,2
2022-02-02 23:00:00,17.6666666666667,18.6666666666667,25.9166666666667,373.333333333333,14.0191666666667,48.4916666666667,23,2,2
2022-02-03 00:00:00,16.1666666666667,17.1666666666667,28.0833333333333,367.666666666667,12.7833333333333,54.3141666666667,0,3,2
2022-02-03 01:00:00,12.75,13.75,25.4166666666667,369.916666666667,11.7325,56.3416666666667,1,3,2
2022-02-03 02:00:00,15.0,16.0,24.25,393.666666666667,11.15,57.2333333333333,2,3,2
2022-02-03 03:00:00,12.5833333333333,13.5833333333333,22.1666666666667,380.333333333333,11.0025,51.4325,3,3,2
2022-02-03 04:00:00,13.4166666666667,14.4166666666667,20.25,392.5,10.5941666666667,44.6866666666667,4,3,2
2022-02-03 05:00:00,15.25,16.25,20.8333333333333,433.833333333333,10.005,46.4058333333333,5,3,2
2022-02-03 06:00:00,18.4166666666667,19.4166666666667,23.5833333333333,515.583333333333,9.57833333333333,50.7833333333333,6,3,2
